N,set_cardinality,add_ds_card,mult_ds_card,count
140,4,10,8,20
140,4,10,9,27402
140,4,10,10,14430227
141,4,7,9,35
141,4,7,10,3208
141,4,8,9,38
141,4,8,10,4792
141,4,9,9,1220
141,4,9,10,881796
141,4,10,7,35
141,4,10,8,20
141,4,10,9,27640
141,4,10,10,14858411
142,4,7,9,35
142,4,7,10,3255
142,4,8,9,38
142,4,8,10,4862
142,4,9,9,1224
142,4,9,10,901041
142,4,10,7,35
142,4,10,8,20
142,4,10,9,27853
142,4,10,10,15296142
143,4,7,9,35
143,4,7,10,3302
143,4,8,9,38
143,4,8,10,4932
143,4,9,9,1230
143,4,9,10,920634
143,4,10,7,35
143,4,10,8,20
143,4,10,9,28114
143,4,10,10,15743345
144,4,7,9,36
144,4,7,10,3348
144,4,8,9,40
144,4,8,10,5000
144,4,9,9,1300
144,4,9,10,940376
144,4,10,7,36
144,4,10,8,22
144,4,10,9,30087
144,4,10,10,16198631
145,4,7,9,36
145,4,7,10,3396
145,4,8,9,40
145,4,8,10,5072
145,4,9,9,1305
145,4,9,10,960531
145,4,10,7,36
145,4,10,8,22
145,4,10,9,30352
145,4,10,10,16665430
146,4,7,9,36
146,4,7,10,3444
146,4,8,9,40
146,4,8,10,5144
146,4,9,9,1307
146,4,9,10,980905
146,4,10,7,36
146,4,10,8,22
146,4,10,9,30580
146,4,10,10,17142346
147,4,7,9,36
147,4,7,10,3492
147,4,8,9,40
147,4,8,10,5216
147,4,9,9,1346
147,4,9,10,1001602
147,4,10,7,36
147,4,10,8,22
147,4,10,9,31746
147,4,10,10,17628404
148,4,7,9,37
148,4,7,10,3540
148,4,8,9,40
148,4,8,10,5288
148,4,9,9,1346
148,4,9,10,1022554
148,4,10,7,36
148,4,10,8,22
148,4,10,9,32198
148,4,10,10,18125544
149,4,7,9,37
149,4,7,10,3589
149,4,8,9,40
149,4,8,10,5362
149,4,9,9,1348
149,4,9,10,1043865
149,4,10,7,36
149,4,10,8,22
149,4,10,9,32361
149,4,10,10,18633341
150,4,7,9,37
150,4,7,10,3638
150,4,8,9,41
150,4,8,10,5435
150,4,9,9,1387
150,4,9,10,1065361
150,4,10,7,36
150,4,10,8,22
150,4,10,9,33410
150,4,10,10,19150908
151,4,7,9,37
151,4,7,10,3688
151,4,8,9,41
151,4,8,10,5509
151,4,9,9,1390
151,4,9,10,1087260
151,4,10,7,36
151,4,10,8,22
151,4,10,9,33576
151,4,10,10,19680016
152,4,7,9,38
152,4,7,10,3737
152,4,8,9,41
152,4,8,10,5583
152,4,9,9,1395
152,4,9,10,1109382
152,4,10,7,37
152,4,10,8,22
152,4,10,9,34103
152,4,10,10,20219712
153,4,7,9,38
153,4,7,10,3787
153,4,8,9,42
153,4,8,10,5658
153,4,9,9,1410
153,4,9,10,1131865
153,4,10,7,37
153,4,10,8,22
153,4,10,9,34750
153,4,10,10,20770241
154,4,7,9,38
154,4,7,10,3838
154,4,8,9,42
154,4,8,10,5734
154,4,9,9,1420
154,4,9,10,1154578
154,4,10,7,37
154,4,10,8,22
154,4,10,9,35168
154,4,10,10,21332249
155,4,7,9,38
155,4,7,10,3889
155,4,8,9,42
155,4,8,10,5810
155,4,9,9,1426
155,4,9,10,1177675
155,4,10,7,37
155,4,10,8,22
155,4,10,9,35454
155,4,10,10,21905637
156,4,7,9,39
156,4,7,10,3939
156,4,8,9,43
156,4,8,10,5885
156,4,9,9,1434
156,4,9,10,1201001
156,4,10,7,37
156,4,10,8,22
156,4,10,9,36113
156,4,10,10,22490202
157,4,7,9,39
157,4,7,10,3991
157,4,8,9,43
157,4,8,10,5963
157,4,9,9,1434
157,4,9,10,1224713
157,4,10,7,37
157,4,10,8,22
157,4,10,9,36286
157,4,10,10,23086807
158,4,7,9,39
158,4,7,10,4043
158,4,8,9,43
158,4,8,10,6041
158,4,9,9,1438
158,4,9,10,1248655
158,4,10,7,37
158,4,10,8,22
158,4,10,9,36533
158,4,10,10,23695194
159,4,7,9,39
159,4,7,10,4095
159,4,8,9,43
159,4,8,10,6119
159,4,9,9,1438
159,4,9,10,1272991
159,4,10,7,37
159,4,10,8,22
159,4,10,9,36810
159,4,10,10,24315407
160,4,7,9,40
160,4,7,10,4147
160,4,8,9,43
160,4,8,10,6197
160,4,9,9,1464
160,4,9,10,1297535
160,4,10,7,38
160,4,10,8,24
160,4,10,9,37763
160,4,10,10,24947109
161,4,7,9,40
161,4,7,10,4200
161,4,8,9,43
161,4,8,10,6277
161,4,9,9,1468
161,4,9,10,1322492
161,4,10,7,38
161,4,10,8,24
161,4,10,9,38067
161,4,10,10,25591631
162,4,7,9,40
162,4,7,10,4253
162,4,8,9,45
162,4,8,10,6355
162,4,9,9,1529
162,4,9,10,1347632
162,4,10,7,40
162,4,10,8,28
162,4,10,9,39718
162,4,10,10,26247280
163,4,7,9,40
163,4,7,10,4307
163,4,8,9,45
163,4,8,10,6435
163,4,9,9,1529
163,4,9,10,1373230
163,4,10,7,40
163,4,10,8,28
163,4,10,9,39902
163,4,10,10,26916884
164,4,7,9,41
164,4,7,10,4360
164,4,8,9,45
164,4,8,10,6515
164,4,9,9,1533
164,4,9,10,1399067
164,4,10,7,40
164,4,10,8,28
164,4,10,9,40402
164,4,10,10,27598970
165,4,7,9,41
165,4,7,10,4414
165,4,8,9,45
165,4,8,10,6597
165,4,9,9,1546
165,4,9,10,1425296
165,4,10,7,40
165,4,10,8,28
165,4,10,9,40882
165,4,10,10,28293876
166,4,7,9,41
166,4,7,10,4469
166,4,8,9,45
166,4,8,10,6679
166,4,9,9,1546
166,4,9,10,1451781
166,4,10,7,40
166,4,10,8,28
166,4,10,9,41149
166,4,10,10,29002117
167,4,7,9,41
167,4,7,10,4524
167,4,8,9,45
167,4,8,10,6761
167,4,9,9,1547
167,4,9,10,1478675
167,4,10,7,40
167,4,10,8,28
167,4,10,9,41333
167,4,10,10,29723561
168,4,7,9,42
168,4,7,10,4578
168,4,8,9,46
168,4,8,10,6842
168,4,9,9,1568
168,4,9,10,1505798
168,4,10,7,41
168,4,10,8,28
168,4,10,9,42139
168,4,10,10,30457828
169,4,7,9,42
169,4,7,10,4634
169,4,8,9,46
169,4,8,10,6926
169,4,9,9,1641
169,4,9,10,1533277
169,4,10,7,41
169,4,10,8,28
169,4,10,9,44310
169,4,10,10,31204181
170,4,7,9,42
170,4,7,10,4690
170,4,8,9,46
170,4,8,10,7010
170,4,9,9,1648
170,4,9,10,1561074
170,4,10,7,41
170,4,10,8,28
170,4,10,9,44777
170,4,10,10,31966014
171,4,7,9,42
171,4,7,10,4746
171,4,8,9,47
171,4,8,10,7093
171,4,9,9,1660
171,4,9,10,1589286
171,4,10,7,41
171,4,10,8,28
171,4,10,9,45515
171,4,10,10,32741352
172,4,7,9,43
172,4,7,10,4802
172,4,8,9,47
172,4,8,10,7177
172,4,9,9,1660
172,4,9,10,1617762
172,4,10,7,41
172,4,10,8,28
172,4,10,9,46051
172,4,10,10,33531004
173,4,7,9,43
173,4,7,10,4859
173,4,8,9,47
173,4,8,10,7263
173,4,9,9,1660
173,4,9,10,1646659
173,4,10,7,41
173,4,10,8,28
173,4,10,9,46252
173,4,10,10,34335103
174,4,7,9,43
174,4,7,10,4916
174,4,8,9,48
174,4,8,10,7348
174,4,9,9,1664
174,4,9,10,1675810
174,4,10,7,41
174,4,10,8,28
174,4,10,9,46702
174,4,10,10,35153401
175,4,7,9,43
175,4,7,10,4974
175,4,8,9,48
175,4,8,10,7434
175,4,9,9,1694
175,4,9,10,1705362
175,4,10,7,41
175,4,10,8,28
175,4,10,9,47807
175,4,10,10,35985494
176,4,7,9,44
176,4,7,10,5031
176,4,8,9,48
176,4,8,10,7520
176,4,9,9,1715
176,4,9,10,1735184
176,4,10,7,42
176,4,10,8,30
176,4,10,9,48829
176,4,10,10,36832457
177,4,7,9,44
177,4,7,10,5089
177,4,8,9,48
177,4,8,10,7608
177,4,9,9,1717
177,4,9,10,1765456
177,4,10,7,42
177,4,10,8,30
177,4,10,9,49151
177,4,10,10,37694915
178,4,7,9,44
178,4,7,10,5148
178,4,8,9,48
178,4,8,10,7696
178,4,9,9,1721
178,4,9,10,1795987
178,4,10,7,42
178,4,10,8,30
178,4,10,9,49443
178,4,10,10,38572541
179,4,7,9,44
179,4,7,10,5207
179,4,8,9,48
179,4,8,10,7784
179,4,9,9,1723
179,4,9,10,1826960
179,4,10,7,42
179,4,10,8,30
179,4,10,9,49649
179,4,10,10,39465389
180,4,7,9,45
180,4,7,10,5265
180,4,8,9,50
180,4,8,10,7870
180,4,9,9,1767
180,4,9,10,1858158
180,4,10,7,42
180,4,10,8,30
180,4,10,9,51269
180,4,10,10,40372309
181,4,7,9,45
181,4,7,10,5325
181,4,8,9,50
181,4,8,10,7960
181,4,9,9,1769
181,4,9,10,1889836
181,4,10,7,42
181,4,10,8,30
181,4,10,9,51480
181,4,10,10,41296128
182,4,7,9,45
182,4,7,10,5385
182,4,8,9,50
182,4,8,10,8050
182,4,9,9,1777
182,4,9,10,1921778
182,4,10,7,42
182,4,10,8,30
182,4,10,9,51991
182,4,10,10,42235487
183,4,7,9,45
183,4,7,10,5445
183,4,8,9,50
183,4,8,10,8140
183,4,9,9,1779
183,4,9,10,1954176
183,4,10,7,42
183,4,10,8,30
183,4,10,9,52322
183,4,10,10,43190866
184,4,7,9,46
184,4,7,10,5505
184,4,8,9,50
184,4,8,10,8230
184,4,9,9,1784
184,4,9,10,1986841
184,4,10,7,43
184,4,10,8,30
184,4,10,9,52973
184,4,10,10,44162124
185,4,7,9,46
185,4,7,10,5566
185,4,8,9,50
185,4,8,10,8322
185,4,9,9,1785
185,4,9,10,2019961
185,4,10,7,43
185,4,10,8,30
185,4,10,9,53330
185,4,10,10,45149877
186,4,7,9,46
186,4,7,10,5627
186,4,8,9,51
186,4,8,10,8413
186,4,9,9,1791
186,4,9,10,2053352
186,4,10,7,43
186,4,10,8,30
186,4,10,9,53809
186,4,10,10,46154068
187,4,7,9,46
187,4,7,10,5689
187,4,8,9,51
187,4,8,10,8505
187,4,9,9,1798
187,4,9,10,2087199
187,4,10,7,43
187,4,10,8,30
187,4,10,9,54176
187,4,10,10,47174933
188,4,7,9,47
188,4,7,10,5750
188,4,8,9,51
188,4,8,10,8597
188,4,9,9,1800
188,4,9,10,2121330
188,4,10,7,43
188,4,10,8,30
188,4,10,9,54756
188,4,10,10,48212511
189,4,7,9,47
189,4,7,10,5812
189,4,8,9,52
189,4,8,10,8690
189,4,9,9,1815
189,4,9,10,2155909
189,4,10,7,45
189,4,10,8,30
189,4,10,9,55658
189,4,10,10,49266693
190,4,7,9,47
190,4,7,10,5875
190,4,8,9,52
190,4,8,10,8784
190,4,9,9,1824
190,4,9,10,2190773
190,4,10,7,45
190,4,10,8,30
190,4,10,9,56176
190,4,10,10,50338559
191,4,7,9,47
191,4,7,10,5938
191,4,8,9,52
191,4,8,10,8878
191,4,9,9,1827
191,4,9,10,2226113
191,4,10,7,45
191,4,10,8,30
191,4,10,9,56390
191,4,10,10,51428025
192,4,7,9,48
192,4,7,10,6000
192,4,8,9,53
192,4,8,10,8971
192,4,9,9,1869
192,4,9,10,2261699
192,4,10,7,48
192,4,10,8,32
192,4,10,9,58318
192,4,10,10,52533442
193,4,7,9,48
193,4,7,10,6064
193,4,8,9,53
193,4,8,10,9067
193,4,9,9,1870
193,4,9,10,2297794
193,4,10,7,48
193,4,10,8,32
193,4,10,9,58541
193,4,10,10,53658243
194,4,7,9,48
194,4,7,10,6128
194,4,8,9,53
194,4,8,10,9163
194,4,9,9,1872
194,4,9,10,2334176
194,4,10,7,48
194,4,10,8,32
194,4,10,9,58859
194,4,10,10,54800997
195,4,7,9,48
195,4,7,10,6192
195,4,8,9,53
195,4,8,10,9259
195,4,9,9,1881
195,4,9,10,2371031
195,4,10,7,48
195,4,10,8,32
195,4,10,9,59442
195,4,10,10,55961534
196,4,7,9,49
196,4,7,10,6256
196,4,8,9,53
196,4,8,10,9355
196,4,9,9,1964
196,4,9,10,2408100
196,4,10,7,48
196,4,10,8,32
196,4,10,9,62421
196,4,10,10,57138107
197,4,7,9,49
197,4,7,10,6321
197,4,8,9,53
197,4,8,10,9453
197,4,9,9,1964
197,4,9,10,2445733
197,4,10,7,48
197,4,10,8,32
197,4,10,9,62658
197,4,10,10,58335854
198,4,7,9,49
198,4,7,10,6386
198,4,8,9,55
198,4,8,10,9549
198,4,9,9,1991
198,4,9,10,2483633
198,4,10,7,48
198,4,10,8,32
198,4,10,9,63719
198,4,10,10,59551593
199,4,7,9,49
199,4,7,10,6452
199,4,8,9,55
199,4,8,10,9647
199,4,9,9,1994
199,4,9,10,2522044
199,4,10,7,48
199,4,10,8,32
199,4,10,9,63955
199,4,10,10,60786975
200,4,7,9,50
200,4,7,10,6517
200,4,8,9,55
200,4,8,10,9745
200,4,9,9,2065
200,4,9,10,2560684
200,4,10,7,49
200,4,10,8,32
200,4,10,9,66338
200,4,10,10,62039415
