N,set_cardinality,add_ds_card,mult_ds_card,count
61,5,10,12,10
61,5,10,14,22
61,5,10,15,652
61,5,11,12,7
61,5,11,14,132
61,5,11,15,1945
61,5,12,12,36
61,5,12,13,58
61,5,12,14,2187
61,5,12,15,70349
61,5,13,12,78
61,5,13,13,46
61,5,13,14,3768
61,5,13,15,149154
61,5,14,12,240
61,5,14,13,327
61,5,14,14,42326
61,5,14,15,1897969
61,5,15,9,3
61,5,15,10,2
61,5,15,11,2
61,5,15,12,1059
61,5,15,13,564
61,5,15,14,93039
61,5,15,15,3684737
62,5,9,14,28
62,5,9,15,422
62,5,10,12,10
62,5,10,14,22
62,5,10,15,676
62,5,11,12,7
62,5,11,14,132
62,5,11,15,2019
62,5,12,12,36
62,5,12,13,58
62,5,12,14,2243
62,5,12,15,74115
62,5,13,12,78
62,5,13,13,46
62,5,13,14,3865
62,5,13,15,157347
62,5,14,12,241
62,5,14,13,329
62,5,14,14,43493
62,5,14,15,2041087
62,5,15,9,3
62,5,15,10,2
62,5,15,11,2
62,5,15,12,1084
62,5,15,13,568
62,5,15,14,97384
62,5,15,15,4045705
63,5,9,14,29
63,5,9,15,436
63,5,10,12,10
63,5,10,14,24
63,5,10,15,698
63,5,11,12,7
63,5,11,14,136
63,5,11,15,2089
63,5,12,12,37
63,5,12,13,61
63,5,12,14,2295
63,5,12,15,78011
63,5,13,12,80
63,5,13,13,48
63,5,13,14,4017
63,5,13,15,165851
63,5,14,12,246
63,5,14,13,342
63,5,14,14,46386
63,5,14,15,2191084
63,5,15,9,3
63,5,15,10,2
63,5,15,11,2
63,5,15,12,1143
63,5,15,13,595
63,5,15,14,105928
63,5,15,15,4429287
64,5,9,14,29
64,5,9,15,451
64,5,10,12,10
64,5,10,14,26
64,5,10,15,720
64,5,11,12,8
64,5,11,14,142
64,5,11,15,2156
64,5,12,12,40
64,5,12,13,66
64,5,12,14,2466
64,5,12,15,81948
64,5,13,12,86
64,5,13,13,48
64,5,13,14,4289
64,5,13,15,174411
64,5,14,12,289
64,5,14,13,404
64,5,14,14,51104
64,5,14,15,2346691
64,5,15,9,4
64,5,15,10,4
64,5,15,11,9
64,5,15,12,1362
64,5,15,13,762
64,5,15,14,120230
64,5,15,15,4836757
65,5,9,14,30
65,5,9,15,466
65,5,10,12,10
65,5,10,14,26
65,5,10,15,744
65,5,11,12,8
65,5,11,14,143
65,5,11,15,2229
65,5,12,12,40
65,5,12,13,66
65,5,12,14,2497
65,5,12,15,86169
65,5,13,12,86
65,5,13,13,48
65,5,13,14,4331
65,5,13,15,183679
65,5,14,12,290
65,5,14,13,404
65,5,14,14,52687
65,5,14,15,2514595
65,5,15,9,4
65,5,15,10,4
65,5,15,11,9
65,5,15,12,1383
65,5,15,13,770
65,5,15,14,126293
65,5,15,15,5282877
66,5,9,14,31
66,5,9,15,481
66,5,10,12,11
66,5,10,14,26
66,5,10,15,769
66,5,11,12,8
66,5,11,14,147
66,5,11,15,2301
66,5,12,12,40
66,5,12,13,66
66,5,12,14,2560
66,5,12,15,90458
66,5,13,12,87
66,5,13,13,48
66,5,13,14,4515
66,5,13,15,192994
66,5,14,12,298
66,5,14,13,404
66,5,14,14,55068
66,5,14,15,2689924
66,5,15,9,4
66,5,15,10,4
66,5,15,11,9
66,5,15,12,1419
66,5,15,13,778
66,5,15,14,134191
66,5,15,15,5760287
67,5,9,14,31
67,5,9,15,497
67,5,10,12,11
67,5,10,14,26
67,5,10,15,795
67,5,11,12,8
67,5,11,14,147
67,5,11,15,2382
67,5,12,12,40
67,5,12,13,66
67,5,12,14,2577
67,5,12,15,94987
67,5,13,12,87
67,5,13,13,48
67,5,13,14,4538
67,5,13,15,202842
67,5,14,12,299
67,5,14,13,404
67,5,14,14,55967
67,5,14,15,2876502
67,5,15,9,4
67,5,15,10,4
67,5,15,11,9
67,5,15,12,1432
67,5,15,13,786
67,5,15,14,138325
67,5,15,15,6274834
68,5,9,14,31
68,5,9,15,513
68,5,10,12,11
68,5,10,14,26
68,5,10,15,821
68,5,11,12,8
68,5,11,14,147
68,5,11,15,2463
68,5,12,12,40
68,5,12,13,66
68,5,12,14,2701
68,5,12,15,99519
68,5,13,12,87
68,5,13,13,48
68,5,13,14,4639
68,5,13,15,212820
68,5,14,12,300
68,5,14,13,405
68,5,14,14,58033
68,5,14,15,3070670
68,5,15,9,4
68,5,15,10,4
68,5,15,11,9
68,5,15,12,1501
68,5,15,13,825
68,5,15,14,147109
68,5,15,15,6821328
69,5,9,14,31
69,5,9,15,530
69,5,10,12,11
69,5,10,14,26
69,5,10,15,847
69,5,11,12,8
69,5,11,14,147
69,5,11,15,2544
69,5,12,12,40
69,5,12,13,66
69,5,12,14,2727
69,5,12,15,104287
69,5,13,12,87
69,5,13,13,48
69,5,13,14,4682
69,5,13,15,223380
69,5,14,12,301
69,5,14,13,406
69,5,14,14,59615
69,5,14,15,3275668
69,5,15,9,4
69,5,15,10,4
69,5,15,11,9
69,5,15,12,1528
69,5,15,13,832
69,5,15,14,153594
69,5,15,15,7407091
70,5,9,14,32
70,5,9,15,546
70,5,10,12,11
70,5,10,14,26
70,5,10,15,873
70,5,11,12,8
70,5,11,14,151
70,5,11,15,2621
70,5,12,12,40
70,5,12,13,66
70,5,12,14,2829
70,5,12,15,109155
70,5,13,12,90
70,5,13,13,48
70,5,13,14,4867
70,5,13,15,234005
70,5,14,12,309
70,5,14,13,406
70,5,14,14,62096
70,5,14,15,3488911
70,5,15,9,4
70,5,15,10,4
70,5,15,11,9
70,5,15,12,1562
70,5,15,13,840
70,5,15,14,163145
70,5,15,15,8030360
71,5,9,14,32
71,5,9,15,563
71,5,10,12,11
71,5,10,14,26
71,5,10,15,901
71,5,11,12,8
71,5,11,14,151
71,5,11,15,2704
71,5,12,12,40
71,5,12,13,66
71,5,12,14,2857
71,5,12,15,114243
71,5,13,12,90
71,5,13,13,48
71,5,13,14,4896
71,5,13,15,245181
71,5,14,12,309
71,5,14,13,406
71,5,14,14,63167
71,5,14,15,3714878
71,5,15,9,4
71,5,15,10,4
71,5,15,11,9
71,5,15,12,1576
71,5,15,13,848
71,5,15,14,167603
71,5,15,15,8699288
72,5,9,14,34
72,5,9,15,578
72,5,10,12,12
72,5,10,14,29
72,5,10,15,925
72,5,11,12,9
72,5,11,14,161
72,5,11,15,2776
72,5,12,12,45
72,5,12,13,74
72,5,12,14,3049
72,5,12,15,119270
72,5,13,12,101
72,5,13,13,56
72,5,13,14,5313
72,5,13,15,256172
72,5,14,12,325
72,5,14,13,452
72,5,14,14,69135
72,5,14,15,3945804
72,5,15,9,4
72,5,15,10,4
72,5,15,11,9
72,5,15,12,1765
72,5,15,13,961
72,5,15,14,186661
72,5,15,15,9397820
73,5,9,14,34
73,5,9,15,596
73,5,10,12,12
73,5,10,14,29
73,5,10,15,953
73,5,11,12,9
73,5,11,14,161
73,5,11,15,2864
73,5,12,12,45
73,5,12,13,74
73,5,12,14,3077
73,5,12,15,124688
73,5,13,12,101
73,5,13,13,56
73,5,13,14,5354
73,5,13,15,268073
73,5,14,12,326
73,5,14,13,452
73,5,14,14,70132
73,5,14,15,4193364
73,5,15,9,4
73,5,15,10,4
73,5,15,11,9
73,5,15,12,1779
73,5,15,13,969
73,5,15,14,191777
73,5,15,15,10155392
74,5,9,14,34
74,5,9,15,614
74,5,10,12,12
74,5,10,14,29
74,5,10,15,981
74,5,11,12,9
74,5,11,14,161
74,5,11,15,2952
74,5,12,12,45
74,5,12,13,74
74,5,12,14,3136
74,5,12,15,130195
74,5,13,12,101
74,5,13,13,56
74,5,13,14,5443
74,5,13,15,280154
74,5,14,12,327
74,5,14,13,452
74,5,14,14,71458
74,5,14,15,4451119
74,5,15,9,4
74,5,15,10,4
74,5,15,11,9
74,5,15,12,1811
74,5,15,13,977
74,5,15,14,199015
74,5,15,15,10959592
75,5,9,14,35
75,5,9,15,631
75,5,10,12,12
75,5,10,14,29
75,5,10,15,1009
75,5,11,12,9
75,5,11,14,164
75,5,11,15,3037
75,5,12,12,46
75,5,12,13,74
75,5,12,14,3237
75,5,12,15,135815
75,5,13,12,105
75,5,13,13,59
75,5,13,14,5632
75,5,13,15,292572
75,5,14,12,338
75,5,14,13,487
75,5,14,14,76304
75,5,14,15,4718029
75,5,15,9,4
75,5,15,10,4
75,5,15,11,9
75,5,15,12,1886
75,5,15,13,1024
75,5,15,14,216162
75,5,15,15,11802677
76,5,9,14,35
76,5,9,15,649
76,5,10,12,12
76,5,10,14,29
76,5,10,15,1039
76,5,11,12,9
76,5,11,14,164
76,5,11,15,3127
76,5,12,12,46
76,5,12,13,74
76,5,12,14,3375
76,5,12,15,141585
76,5,13,12,105
76,5,13,13,59
76,5,13,14,5739
76,5,13,15,305293
76,5,14,12,344
76,5,14,13,489
76,5,14,14,78679
76,5,14,15,4998432
76,5,15,9,4
76,5,15,10,4
76,5,15,11,9
76,5,15,12,1957
76,5,15,13,1066
76,5,15,14,227880
76,5,15,15,12704636
77,5,9,14,35
77,5,9,15,668
77,5,10,12,12
77,5,10,14,29
77,5,10,15,1069
77,5,11,12,9
77,5,11,14,168
77,5,11,15,3213
77,5,12,12,46
77,5,12,13,74
77,5,12,14,3415
77,5,12,15,147609
77,5,13,12,106
77,5,13,13,59
77,5,13,14,5828
77,5,13,15,318619
77,5,14,12,346
77,5,14,13,489
77,5,14,14,80930
77,5,14,15,5292189
77,5,15,9,4
77,5,15,10,4
77,5,15,11,9
77,5,15,12,1975
77,5,15,13,1074
77,5,15,14,236855
77,5,15,15,13662981
78,5,9,14,36
78,5,9,15,686
78,5,10,12,13
78,5,10,14,29
78,5,10,15,1098
78,5,11,12,9
78,5,11,14,171
78,5,11,15,3300
78,5,12,12,46
78,5,12,13,74
78,5,12,14,3483
78,5,12,15,153735
78,5,13,12,106
78,5,13,13,59
78,5,13,14,6008
78,5,13,15,332085
78,5,14,12,347
78,5,14,13,489
78,5,14,14,83535
78,5,14,15,5597397
78,5,15,9,4
78,5,15,10,4
78,5,15,11,9
78,5,15,12,2027
78,5,15,13,1082
78,5,15,14,249147
78,5,15,15,14676111
79,5,9,14,36
79,5,9,15,705
79,5,10,12,13
79,5,10,14,29
79,5,10,15,1128
79,5,11,12,9
79,5,11,14,171
79,5,11,15,3395
79,5,12,12,46
79,5,12,13,74
79,5,12,14,3513
79,5,12,15,160131
79,5,13,12,106
79,5,13,13,59
79,5,13,14,6044
79,5,13,15,346140
79,5,14,12,348
79,5,14,13,489
79,5,14,14,84782
79,5,14,15,5918051
79,5,15,9,4
79,5,15,10,4
79,5,15,11,9
79,5,15,12,2041
79,5,15,13,1090
79,5,15,14,255139
79,5,15,15,15753959
80,5,9,14,37
80,5,9,15,723
80,5,10,12,13
80,5,10,14,31
80,5,10,15,1156
80,5,11,12,10
80,5,11,14,181
80,5,11,15,3479
80,5,12,12,49
80,5,12,13,79
80,5,12,14,3693
80,5,12,15,166499
80,5,13,12,111
80,5,13,13,59
80,5,13,14,6250
80,5,13,15,360266
80,5,14,12,368
80,5,14,13,534
80,5,14,14,89656
80,5,14,15,6247470
80,5,15,9,5
80,5,15,10,4
80,5,15,11,9
80,5,15,12,2213
80,5,15,13,1283
80,5,15,14,275237
80,5,15,15,16880601
81,5,9,14,38
81,5,9,15,742
81,5,10,12,13
81,5,10,14,33
81,5,10,15,1186
81,5,11,12,10
81,5,11,14,183
81,5,11,15,3574
81,5,12,12,50
81,5,12,13,82
81,5,12,14,3812
81,5,12,15,173096
81,5,13,12,121
81,5,13,13,67
81,5,13,14,6582
81,5,13,15,374843
81,5,14,12,403
81,5,14,13,634
81,5,14,14,96845
81,5,14,15,6589344
81,5,15,9,7
81,5,15,10,4
81,5,15,11,9
81,5,15,12,2431
81,5,15,13,1651
81,5,15,14,302644
81,5,15,15,18063192
82,5,9,14,38
82,5,9,15,762
82,5,10,12,13
82,5,10,14,33
82,5,10,15,1218
82,5,11,12,10
82,5,11,14,183
82,5,11,15,3671
82,5,12,12,50
82,5,12,13,82
82,5,12,14,3885
82,5,12,15,179951
82,5,13,12,121
82,5,13,13,67
82,5,13,14,6703
82,5,13,15,389897
82,5,14,12,403
82,5,14,13,634
82,5,14,14,98677
82,5,14,15,6949630
82,5,15,9,7
82,5,15,10,4
82,5,15,11,9
82,5,15,12,2469
82,5,15,13,1665
82,5,15,14,312226
82,5,15,15,19332928
83,5,9,14,38
83,5,9,15,782
83,5,10,12,13
83,5,10,14,33
83,5,10,15,1250
83,5,11,12,10
83,5,11,14,183
83,5,11,15,3768
83,5,12,12,50
83,5,12,13,82
83,5,12,14,3907
83,5,12,15,187031
83,5,13,12,121
83,5,13,13,67
83,5,13,14,6736
83,5,13,15,405531
83,5,14,12,403
83,5,14,13,635
83,5,14,14,99916
83,5,14,15,7326402
83,5,15,9,7
83,5,15,10,4
83,5,15,11,9
83,5,15,12,2487
83,5,15,13,1678
83,5,15,14,319600
83,5,15,15,20673653
84,5,9,14,39
84,5,9,15,801
84,5,10,12,14
84,5,10,14,33
84,5,10,15,1281
84,5,11,12,10
84,5,11,14,189
84,5,11,15,3859
84,5,12,12,51
84,5,12,13,87
84,5,12,14,4091
84,5,12,15,194079
84,5,13,12,126
84,5,13,13,69
84,5,13,14,7038
84,5,13,15,421149
84,5,14,12,420
84,5,14,13,644
84,5,14,14,104724
84,5,14,15,7713412
84,5,15,9,7
84,5,15,10,4
84,5,15,11,9
84,5,15,12,2579
84,5,15,13,1726
84,5,15,14,339971
84,5,15,15,22075604
85,5,9,14,40
85,5,9,15,821
85,5,10,12,14
85,5,10,14,33
85,5,10,15,1313
85,5,11,12,10
85,5,11,14,189
85,5,11,15,3961
85,5,12,12,51
85,5,12,13,87
85,5,12,14,4121
85,5,12,15,201537
85,5,13,12,126
85,5,13,13,69
85,5,13,14,7096
85,5,13,15,437637
85,5,14,12,423
85,5,14,13,645
85,5,14,14,107039
85,5,14,15,8119209
85,5,15,9,7
85,5,15,10,4
85,5,15,11,9
85,5,15,12,2606
85,5,15,13,1739
85,5,15,14,351800
85,5,15,15,23560931
86,5,9,14,40
86,5,9,15,842
86,5,10,12,14
86,5,10,14,33
86,5,10,15,1347
86,5,11,12,10
86,5,11,14,189
86,5,11,15,4065
86,5,12,12,51
86,5,12,13,87
86,5,12,14,4186
86,5,12,15,209094
86,5,13,12,126
86,5,13,13,69
86,5,13,14,7197
86,5,13,15,454334
86,5,14,12,423
86,5,14,13,645
86,5,14,14,108709
86,5,14,15,8540229
86,5,15,9,7
86,5,15,10,4
86,5,15,11,9
86,5,15,12,2645
86,5,15,13,1753
86,5,15,14,362575
86,5,15,15,25127619
87,5,9,14,40
87,5,9,15,863
87,5,10,12,14
87,5,10,14,33
87,5,10,15,1381
87,5,11,12,10
87,5,11,14,189
87,5,11,15,4169
87,5,12,12,51
87,5,12,13,87
87,5,12,14,4215
87,5,12,15,216869
87,5,13,12,126
87,5,13,13,69
87,5,13,14,7241
87,5,13,15,471606
87,5,14,12,424
87,5,14,13,646
87,5,14,14,110954
87,5,14,15,8978284
87,5,15,9,7
87,5,15,10,4
87,5,15,11,9
87,5,15,12,2680
87,5,15,13,1766
87,5,15,14,374204
87,5,15,15,26773916
88,5,9,14,40
88,5,9,15,884
88,5,10,12,14
88,5,10,14,34
88,5,10,15,1414
88,5,11,12,11
88,5,11,14,195
88,5,11,15,4266
88,5,12,12,54
88,5,12,13,87
88,5,12,14,4388
88,5,12,15,224721
88,5,13,12,128
88,5,13,13,69
88,5,13,14,7391
88,5,13,15,489036
88,5,14,12,426
88,5,14,13,646
88,5,14,14,114797
88,5,14,15,9429791
88,5,15,9,7
88,5,15,10,4
88,5,15,11,9
88,5,15,12,2849
88,5,15,13,1820
88,5,15,14,392782
88,5,15,15,28499889
89,5,9,14,40
89,5,9,15,906
89,5,10,12,14
89,5,10,14,34
89,5,10,15,1448
89,5,11,12,11
89,5,11,14,195
89,5,11,15,4370
89,5,12,12,54
89,5,12,13,87
89,5,12,14,4421
89,5,12,15,232904
89,5,13,12,128
89,5,13,13,69
89,5,13,14,7439
89,5,13,15,507238
89,5,14,12,426
89,5,14,13,649
89,5,14,14,116265
89,5,14,15,9901890
89,5,15,9,7
89,5,15,10,4
89,5,15,11,9
89,5,15,12,2868
89,5,15,13,1831
89,5,15,14,401008
89,5,15,15,30323327
90,5,9,14,43
90,5,9,15,925
90,5,10,12,15
90,5,10,14,36
90,5,10,15,1479
90,5,11,12,11
90,5,11,14,202
90,5,11,15,4467
90,5,12,12,56
90,5,12,13,90
90,5,12,14,4559
90,5,12,15,241123
90,5,13,12,136
90,5,13,13,79
90,5,13,14,7869
90,5,13,15,525320
90,5,14,12,450
90,5,14,13,680
90,5,14,14,122535
90,5,14,15,10385165
90,5,15,9,7
90,5,15,10,4
90,5,15,11,9
90,5,15,12,2970
90,5,15,13,1878
90,5,15,14,427579
90,5,15,15,32221581
91,5,9,14,43
91,5,9,15,947
91,5,10,12,15
91,5,10,14,36
91,5,10,15,1515
91,5,11,12,11
91,5,11,14,205
91,5,11,15,4575
91,5,12,12,56
91,5,12,13,90
91,5,12,14,4600
91,5,12,15,249708
91,5,13,12,137
91,5,13,13,79
91,5,13,14,7964
91,5,13,15,544259
91,5,14,12,451
91,5,14,13,680
91,5,14,14,125185
91,5,14,15,10891350
91,5,15,9,7
91,5,15,10,4
91,5,15,11,9
91,5,15,12,2993
91,5,15,13,1892
91,5,15,14,441342
91,5,15,15,34226305
92,5,9,14,43
92,5,9,15,969
92,5,10,12,15
92,5,10,14,36
92,5,10,15,1551
92,5,11,12,11
92,5,11,14,205
92,5,11,15,4686
92,5,12,12,56
92,5,12,13,90
92,5,12,14,4765
92,5,12,15,258323
92,5,13,12,137
92,5,13,13,79
92,5,13,14,8086
92,5,13,15,563444
92,5,14,12,455
92,5,14,13,682
92,5,14,14,128174
92,5,14,15,11414005
92,5,15,9,7
92,5,15,10,4
92,5,15,11,9
92,5,15,12,3084
92,5,15,13,1948
92,5,15,14,459872
92,5,15,15,36326392
93,5,9,14,43
93,5,9,15,992
93,5,10,12,15
93,5,10,14,36
93,5,10,15,1587
93,5,11,12,11
93,5,11,14,205
93,5,11,15,4797
93,5,12,12,56
93,5,12,13,90
93,5,12,14,4796
93,5,12,15,267262
93,5,13,12,137
93,5,13,13,79
93,5,13,14,8133
93,5,13,15,583424
93,5,14,12,456
93,5,14,13,685
93,5,14,14,130651
93,5,14,15,11957208
93,5,15,9,7
93,5,15,10,4
93,5,15,11,9
93,5,15,12,3122
93,5,15,13,1959
93,5,15,14,473320
93,5,15,15,38532199
94,5,9,14,43
94,5,9,15,1015
94,5,10,12,15
94,5,10,14,36
94,5,10,15,1623
94,5,11,12,11
94,5,11,14,205
94,5,11,15,4908
94,5,12,12,56
94,5,12,13,90
94,5,12,14,4877
94,5,12,15,276391
94,5,13,12,137
94,5,13,13,79
94,5,13,14,8265
94,5,13,15,603605
94,5,14,12,456
94,5,14,13,685
94,5,14,14,132545
94,5,14,15,12518336
94,5,15,9,7
94,5,15,10,4
94,5,15,11,9
94,5,15,12,3164
94,5,15,13,1973
94,5,15,14,486152
94,5,15,15,40846331
95,5,9,14,44
95,5,9,15,1037
95,5,10,12,15
95,5,10,14,36
95,5,10,15,1659
95,5,11,12,11
95,5,11,14,205
95,5,11,15,5019
95,5,12,12,56
95,5,12,13,90
95,5,12,14,4915
95,5,12,15,285763
95,5,13,12,137
95,5,13,13,79
95,5,13,14,8318
95,5,13,15,624431
95,5,14,12,458
95,5,14,13,687
95,5,14,14,135351
95,5,14,15,13099862
95,5,15,9,7
95,5,15,10,4
95,5,15,11,9
95,5,15,12,3193
95,5,15,13,1985
95,5,15,14,500769
95,5,15,15,43266379
96,5,9,14,45
96,5,9,15,1059
96,5,10,12,16
96,5,10,14,38
96,5,10,15,1694
96,5,11,12,12
96,5,11,14,215
96,5,11,15,5121
96,5,12,12,60
96,5,12,13,100
96,5,12,14,5122
96,5,12,15,295102
96,5,13,12,143
96,5,13,13,82
96,5,13,14,8640
96,5,13,15,645263
96,5,14,12,476
96,5,14,13,739
96,5,14,14,141965
96,5,14,15,13695936
96,5,15,9,8
96,5,15,10,6
96,5,15,11,11
96,5,15,12,3412
96,5,15,13,2232
96,5,15,14,533121
96,5,15,15,45783446
97,5,9,14,45
97,5,9,15,1083
97,5,10,12,16
97,5,10,14,38
97,5,10,15,1732
97,5,11,12,12
97,5,11,14,215
97,5,11,15,5239
97,5,12,12,60
97,5,12,13,100
97,5,12,14,5154
97,5,12,15,304920
97,5,13,12,143
97,5,13,13,82
97,5,13,14,8687
97,5,13,15,667090
97,5,14,12,476
97,5,14,13,739
97,5,14,14,143418
97,5,14,15,14318987
97,5,15,9,8
97,5,15,10,6
97,5,15,11,11
97,5,15,12,3432
97,5,15,13,2248
97,5,15,14,543285
97,5,15,15,48438798
98,5,9,14,45
98,5,9,15,1107
98,5,10,12,16
98,5,10,14,38
98,5,10,15,1770
98,5,11,12,12
98,5,11,14,217
98,5,11,15,5355
98,5,12,12,60
98,5,12,13,100
98,5,12,14,5344
98,5,12,15,314740
98,5,13,12,152
98,5,13,13,82
98,5,13,14,9141
98,5,13,15,688805
98,5,14,12,480
98,5,14,13,777
98,5,14,14,152004
98,5,14,15,14954079
98,5,15,9,8
98,5,15,10,6
98,5,15,11,11
98,5,15,12,3541
98,5,15,13,2334
98,5,15,14,581403
98,5,15,15,51189237
99,5,9,14,46
99,5,9,15,1130
99,5,10,12,16
99,5,10,14,40
99,5,10,15,1806
99,5,11,12,12
99,5,11,14,221
99,5,11,15,5469
99,5,12,12,61
99,5,12,13,103
99,5,12,14,5406
99,5,12,15,324896
99,5,13,12,154
99,5,13,13,84
99,5,13,14,9353
99,5,13,15,711347
99,5,14,12,489
99,5,14,13,783
99,5,14,14,157314
99,5,14,15,15615782
99,5,15,9,8
99,5,15,10,6
99,5,15,11,11
99,5,15,12,3637
99,5,15,13,2384
99,5,15,14,608614
99,5,15,15,54073972
100,5,9,14,47
100,5,9,15,1153
100,5,10,12,16
100,5,10,14,40
100,5,10,15,1844
100,5,11,12,12
100,5,11,14,227
100,5,11,15,5581
100,5,12,12,61
100,5,12,13,103
100,5,12,14,5718
100,5,12,15,335062
100,5,13,12,164
100,5,13,13,87
100,5,13,14,9790
100,5,13,15,733959
100,5,14,12,504
100,5,14,13,832
100,5,14,14,168680
100,5,14,15,16291172
100,5,15,9,8
100,5,15,10,6
100,5,15,11,11
100,5,15,12,3832
100,5,15,13,2629
100,5,15,14,665137
100,5,15,15,57060845
101,5,9,14,47
101,5,9,15,1178
101,5,10,12,16
101,5,10,14,40
101,5,10,15,1884
101,5,11,12,12
101,5,11,14,227
101,5,11,15,5701
101,5,12,12,61
101,5,12,13,103
101,5,12,14,5750
101,5,12,15,345710
101,5,13,12,164
101,5,13,13,87
101,5,13,14,9835
101,5,13,15,757746
101,5,14,12,505
101,5,14,13,834
101,5,14,14,170468
101,5,14,15,17000197
101,5,15,9,8
101,5,15,10,6
101,5,15,11,11
101,5,15,12,3851
101,5,15,13,2643
101,5,15,14,677345
101,5,15,15,60224316
102,5,9,14,48
102,5,9,15,1202
102,5,10,12,17
102,5,10,14,40
102,5,10,15,1923
102,5,11,12,12
102,5,11,14,229
102,5,11,15,5819
102,5,12,12,61
102,5,12,13,103
102,5,12,14,5838
102,5,12,15,356468
102,5,13,12,164
102,5,13,13,87
102,5,13,14,10070
102,5,13,15,781661
102,5,14,12,508
102,5,14,13,835
102,5,14,14,174387
102,5,14,15,17728006
102,5,15,9,8
102,5,15,10,6
102,5,15,11,11
102,5,15,12,3918
102,5,15,13,2658
102,5,15,14,701433
102,5,15,15,63516158
103,5,9,14,48
103,5,9,15,1227
103,5,10,12,17
103,5,10,14,40
103,5,10,15,1963
103,5,11,12,12
103,5,11,14,229
103,5,11,15,5944
103,5,12,12,61
103,5,12,13,103
103,5,12,14,5868
103,5,12,15,367592
103,5,13,12,164
103,5,13,13,87
103,5,13,14,10112
103,5,13,15,806362
103,5,14,12,508
103,5,14,13,835
103,5,14,14,176118
103,5,14,15,18483127
103,5,15,9,8
103,5,15,10,6
103,5,15,11,11
103,5,15,12,3938
103,5,15,13,2674
103,5,15,14,714059
103,5,15,15,66960132
104,5,9,14,48
104,5,9,15,1252
104,5,10,12,17
104,5,10,14,41
104,5,10,15,2002
104,5,11,12,13
104,5,11,14,234
104,5,11,15,6063
104,5,12,12,64
104,5,12,13,103
104,5,12,14,6057
104,5,12,15,378724
104,5,13,12,166
104,5,13,13,87
104,5,13,14,10286
104,5,13,15,831251
104,5,14,12,511
104,5,14,13,835
104,5,14,14,180773
104,5,14,15,19257117
104,5,15,9,8
104,5,15,10,6
104,5,15,11,11
104,5,15,12,4138
104,5,15,13,2738
104,5,15,14,742556
104,5,15,15,70537419
105,5,9,14,49
105,5,9,15,1277
105,5,10,12,17
105,5,10,14,41
105,5,10,15,2042
105,5,11,12,13
105,5,11,14,237
105,5,11,15,6185
105,5,12,12,65
105,5,12,13,103
105,5,12,14,6138
105,5,12,15,390188
105,5,13,12,167
105,5,13,13,87
105,5,13,14,10430
105,5,13,15,856971
105,5,14,12,520
105,5,14,13,835
105,5,14,14,185879
105,5,14,15,20056734
105,5,15,9,8
105,5,15,10,6
105,5,15,11,11
105,5,15,12,4198
105,5,15,13,2754
105,5,15,14,770942
105,5,15,15,74264749
106,5,9,14,49
106,5,9,15,1303
106,5,10,12,17
106,5,10,14,41
106,5,10,15,2084
106,5,11,12,13
106,5,11,14,237
106,5,11,15,6312
106,5,12,12,65
106,5,12,13,103
106,5,12,14,6221
106,5,12,15,401921
106,5,13,12,167
106,5,13,13,87
106,5,13,14,10556
106,5,13,15,883008
106,5,14,12,521
106,5,14,13,835
106,5,14,14,188076
106,5,14,15,20881712
106,5,15,9,8
106,5,15,10,6
106,5,15,11,11
106,5,15,12,4244
106,5,15,13,2770
106,5,15,14,788939
106,5,15,15,78161570
107,5,9,14,49
107,5,9,15,1329
107,5,10,12,17
107,5,10,14,41
107,5,10,15,2126
107,5,11,12,13
107,5,11,14,237
107,5,11,15,6439
107,5,12,12,65
107,5,12,13,103
107,5,12,14,6248
107,5,12,15,413936
107,5,13,12,167
107,5,13,13,87
107,5,13,14,10590
107,5,13,15,909777
107,5,14,12,521
107,5,14,13,836
107,5,14,14,189766
107,5,14,15,21734723
107,5,15,9,8
107,5,15,10,6
107,5,15,11,11
107,5,15,12,4265
107,5,15,13,2785
107,5,15,14,802523
107,5,15,15,82221898
108,5,9,14,51
108,5,9,15,1353
108,5,10,12,18
108,5,10,14,43
108,5,10,15,2165
108,5,11,12,13
108,5,11,14,243
108,5,11,15,6560
108,5,12,12,67
108,5,12,13,111
108,5,12,14,6500
108,5,12,15,425892
108,5,13,12,177
108,5,13,13,95
108,5,13,14,11062
108,5,13,15,936426
108,5,14,12,577
108,5,14,13,898
108,5,14,14,198644
108,5,14,15,22604033
108,5,15,9,8
108,5,15,10,6
108,5,15,11,11
108,5,15,12,4643
108,5,15,13,2951
108,5,15,14,856162
108,5,15,15,86410467
109,5,9,14,51
109,5,9,15,1380
109,5,10,12,18
109,5,10,14,43
109,5,10,15,2207
109,5,11,12,13
109,5,11,14,243
109,5,11,15,6692
109,5,12,12,67
109,5,12,13,111
109,5,12,14,6538
109,5,12,15,438394
109,5,13,12,177
109,5,13,13,95
109,5,13,14,11107
109,5,13,15,964347
109,5,14,12,577
109,5,14,13,898
109,5,14,14,200549
109,5,14,15,23508422
109,5,15,9,8
109,5,15,10,6
109,5,15,11,11
109,5,15,12,4666
109,5,15,13,2967
109,5,15,14,870454
109,5,15,15,90808230
110,5,9,14,52
110,5,9,15,1406
110,5,10,12,18
110,5,10,14,43
110,5,10,15,2249
110,5,11,12,13
110,5,11,14,247
110,5,11,15,6820
